agency_cd,site_no,site_number,sample_dt,sample_tm,p00630,p00631
USGS,4.30E+14,430249077283402,1/2/1991,,3.2,
USGS,4.30E+14,430249077283402,1/14/1991,,2.3,
USGS,4.30E+14,430249077283402,1/28/1991,,2.3,
USGS,4.30E+14,430249077283402,2/11/1991,,2.2,
USGS,4.30E+14,430249077283402,2/25/1991,,3.1,
USGS,4.30E+14,430249077283402,3/11/1991,,2.2,
USGS,4.30E+14,430249077283402,3/25/1991,,2.1,
USGS,4.30E+14,430249077283402,4/7/1991,,2.2,
USGS,4.30E+14,430249077283402,4/21/1991,,2.5,
USGS,4.30E+14,430249077283402,5/5/1991,,3.3,
USGS,4.30E+14,430249077283402,5/19/1991,,2.6,
USGS,4.30E+14,430249077283402,6/2/1991,,2.6,
USGS,4.30E+14,430249077283402,6/16/1991,,2.4,
USGS,4.30E+14,430249077283402,6/30/1991,,2.6,
USGS,4.30E+14,430249077283402,7/14/1991,,2.9,
USGS,4.30E+14,430249077283402,7/28/1991,,2.3,
USGS,4.30E+14,430249077283402,8/11/1991,,2.7,
USGS,4.30E+14,430249077283402,8/25/1991,,2.6,
USGS,4.30E+14,430249077283402,9/8/1991,,2,
USGS,4.30E+14,430249077283402,9/22/1991,,2.6,
USGS,4.30E+14,430249077283402,10/6/1991,,2,
USGS,4.30E+14,430249077283402,10/20/1991,,2.7,
USGS,4.30E+14,430249077283402,11/4/1991,,N ,
USGS,4.30E+14,430249077283402,11/18/1991,,2.2,
USGS,4.30E+14,430249077283402,12/2/1991,,3.1,
USGS,4.30E+14,430249077283402,12/16/1991,,2.4,
USGS,4.30E+14,430249077283402,12/30/1991,,2.6,
USGS,4.30E+14,430249077283402,1/13/1992,,3,
USGS,4.30E+14,430249077283402,1/27/1992,,2.6,
USGS,4.30E+14,430249077283402,2/10/1992,,3.3,
USGS,4.30E+14,430249077283402,2/24/1992,,2.6,
USGS,4.30E+14,430249077283402,3/9/1992,,2.7,
USGS,4.30E+14,430249077283402,3/23/1992,,2.8,
USGS,4.30E+14,430249077283402,4/5/1992,,2.8,
USGS,4.30E+14,430249077283402,4/19/1992,,2.5,
USGS,4.30E+14,430249077283402,5/3/1992,,3.5,
USGS,4.30E+14,430249077283402,5/17/1992,,2.6,
USGS,4.30E+14,430249077283402,5/31/1992,,2.6,
USGS,4.30E+14,430249077283402,6/14/1992,,2.6,
USGS,4.30E+14,430249077283402,6/28/1992,,2.7,
USGS,4.30E+14,430249077283402,7/12/1992,,2.4,
USGS,4.30E+14,430249077283402,7/26/1992,,2.3,
USGS,4.30E+14,430249077283402,8/9/1992,,2.2,
USGS,4.30E+14,430249077283402,8/23/1992,,2.7,
USGS,4.30E+14,430249077283402,9/7/1992,,2.4,
USGS,4.30E+14,430249077283402,9/20/1992,,2.6,
USGS,4.30E+14,430249077283402,10/4/1992,,2.8,
USGS,4.30E+14,430249077283402,10/18/1992,,2.7,
USGS,4.30E+14,430249077283402,11/2/1992,,2.4,
USGS,4.30E+14,430249077283402,11/16/1992,,2.5,
USGS,4.30E+14,430249077283402,11/30/1992,,2,
USGS,4.30E+14,430249077283402,12/14/1992,,2.6,
USGS,4.30E+14,430249077283402,12/28/1992,,0.96,
USGS,4.30E+14,430249077283402,1/11/1993,,1.7,
USGS,4.30E+14,430249077283402,1/25/1993,,2.1,
USGS,4.30E+14,430249077283402,2/8/1993,,2.6,
USGS,4.30E+14,430249077283402,2/22/1993,,2.2,
USGS,4.30E+14,430249077283402,3/8/1993,,2.9,
USGS,4.30E+14,430249077283402,3/22/1993,,2.3,
USGS,4.30E+14,430249077283402,4/4/1993,,2.8,
USGS,4.30E+14,430249077283402,4/18/1993,,2.7,
USGS,4.30E+14,430249077283402,5/2/1993,,2.5,
USGS,4.30E+14,430249077283402,5/16/1993,,3,
USGS,4.30E+14,430249077283402,5/31/1993,,2.7,
USGS,4.30E+14,430249077283402,6/13/1993,,2.9,
USGS,4.30E+14,430249077283402,6/27/1993,,3,
USGS,4.30E+14,430249077283402,7/11/1993,,2.6,
USGS,4.30E+14,430249077283402,7/25/1993,,3,
USGS,4.30E+14,430249077283402,8/8/1993,,2.6,
USGS,4.30E+14,430249077283402,8/22/1993,,2.9,
USGS,4.30E+14,430249077283402,9/6/1993,,2.8,
USGS,4.30E+14,430249077283402,9/19/1993,,2.7,
USGS,4.30E+14,430249077283402,10/3/1993,,2.8,
USGS,4.30E+14,430249077283402,10/17/1993,,2.7,
USGS,4.30E+14,430249077283402,11/1/1993,,2.7,
USGS,4.30E+14,430249077283402,11/18/1993,,2.8,
USGS,4.30E+14,430249077283402,11/29/1993,,2.9,
USGS,4.30E+14,430249077283403,12/2/1983,,1.2,
USGS,4.30E+14,430249077283403,12/9/1983,,1.5,
USGS,4.30E+14,430249077283403,12/15/1983,,1.6,
USGS,4.30E+14,430249077283403,12/21/1983,,1.6,
USGS,4.30E+14,430249077283403,1/10/1984,,2,
USGS,4.30E+14,430249077283403,1/18/1984,,1.8,
USGS,4.30E+14,430249077283403,1/25/1984,,1.8,
USGS,4.30E+14,430249077283403,2/1/1984,,1.9,
USGS,4.30E+14,430249077283403,2/8/1984,,1.7,
USGS,4.30E+14,430249077283403,2/16/1984,,1.6,
USGS,4.30E+14,430249077283403,2/22/1984,,1.7,
USGS,4.30E+14,430249077283403,3/7/1984,,1.4,
USGS,4.30E+14,430249077283403,3/21/1984,,1.6,
USGS,4.30E+14,430249077283403,3/28/1984,,1.6,
USGS,4.30E+14,430249077283403,4/4/1984,,1.5,
USGS,4.30E+14,430249077283403,4/11/1984,,1.8,
USGS,4.30E+14,430249077283403,5/15/1984,,1.2,
USGS,4.30E+14,430249077283403,5/22/1984,,1.1,
USGS,4.30E+14,430249077283403,6/5/1984,,1.4,
USGS,4.30E+14,430249077283403,6/26/1984,,1.6,
USGS,4.30E+14,430249077283403,7/10/1984,,1.6,
USGS,4.30E+14,430249077283403,7/16/1984,,1.5,
USGS,4.30E+14,430249077283403,7/31/1984,,1.2,
USGS,4.30E+14,430249077283403,8/7/1984,,2.2,
USGS,4.30E+14,430249077283403,8/14/1984,,1.5,
USGS,4.30E+14,430249077283403,8/21/1984,,1.5,
USGS,4.30E+14,430249077283403,8/28/1984,,1.3,
USGS,4.30E+14,430249077283403,9/4/1984,,1.4,
USGS,4.30E+14,430249077283403,9/11/1984,,1.6,
USGS,4.30E+14,430249077283403,9/18/1984,,0.98,
USGS,4.30E+14,430249077283403,9/25/1984,,0.93,
USGS,4.30E+14,430249077283403,11/7/1984,,1.6,
USGS,4.30E+14,430249077283403,11/14/1984,,1.4,
USGS,4.30E+14,430249077283403,11/28/1984,,1.3,
USGS,4.30E+14,430249077283403,12/12/1984,,1.4,
USGS,4.30E+14,430249077283403,12/26/1984,,1.2,
USGS,4.30E+14,430249077283403,1/9/1985,,1.2,
USGS,4.30E+14,430249077283403,1/23/1985,,1.5,
USGS,4.30E+14,430249077283403,2/6/1985,,5.5,
USGS,4.30E+14,430249077283403,2/20/1985,,2,
USGS,4.30E+14,430249077283403,3/6/1985,,1.2,
USGS,4.30E+14,430249077283403,3/20/1985,,1.4,
USGS,4.30E+14,430249077283403,4/3/1985,,1.5,
USGS,4.30E+14,430249077283403,4/17/1985,,1.6,
USGS,4.30E+14,430249077283403,4/30/1985,,1.3,
USGS,4.30E+14,430249077283403,5/28/1985,,1.5,
USGS,4.30E+14,430249077283403,6/11/1985,,1.3,
USGS,4.30E+14,430249077283403,6/25/1985,,1.4,
USGS,4.30E+14,430249077283403,7/9/1985,,1.4,
USGS,4.30E+14,430249077283403,7/23/1985,,1.4,
USGS,4.30E+14,430249077283403,8/6/1985,,0.9,
USGS,4.30E+14,430249077283403,8/20/1985,,1.5,
USGS,4.30E+14,430249077283403,9/3/1985,,1.4,
USGS,4.30E+14,430249077283403,9/17/1985,,1.6,
USGS,4.30E+14,430249077283403,10/1/1985,,1.4,
USGS,4.30E+14,430249077283403,10/15/1985,,1.1,
USGS,4.30E+14,430249077283403,10/30/1985,,0.95,
USGS,4.30E+14,430249077283403,11/13/1985,,1.1,
USGS,4.30E+14,430249077283403,11/27/1985,,1.6,
USGS,4.30E+14,430249077283403,12/17/1985,,1.2,
USGS,4.30E+14,430249077283403,1/8/1986,,1.5,
USGS,4.30E+14,430249077283403,1/22/1986,,1.3,
USGS,4.30E+14,430249077283403,2/5/1986,,1.4,
USGS,4.30E+14,430249077283403,2/19/1986,,1.5,
USGS,4.30E+14,430249077283403,3/5/1986,,1.6,
USGS,4.30E+14,430249077283403,4/2/1986,,1.4,
USGS,4.30E+14,430249077283403,4/16/1986,,1.4,
USGS,4.30E+14,430249077283403,4/29/1986,,0.83,
USGS,4.30E+14,430249077283403,5/13/1986,,1.5,
USGS,4.30E+14,430249077283403,5/26/1986,,1.5,
USGS,4.30E+14,430249077283403,6/10/1986,,1.7,
USGS,4.30E+14,430249077283403,6/25/1986,,1.6,
USGS,4.30E+14,430249077283403,7/8/1986,,1.6,
USGS,4.30E+14,430249077283403,7/22/1986,,1.9,
USGS,4.30E+14,430249077283403,8/19/1986,,1.3,
USGS,4.30E+14,430249077283403,9/9/1986,,1.1,
USGS,4.30E+14,430249077283403,9/17/1986,,1.3,
USGS,4.30E+14,430249077283403,9/30/1986,,1.1,
USGS,4.30E+14,430249077283403,10/13/1986,,1.4,
USGS,4.30E+14,430249077283403,10/29/1986,,1.4,
USGS,4.30E+14,430249077283403,11/13/1986,,1.5,
USGS,4.30E+14,430249077283403,11/26/1986,,1.5,
USGS,4.30E+14,430249077283403,12/10/1986,,1.4,
USGS,4.30E+14,430249077283403,12/24/1986,,1.7,
USGS,4.30E+14,430249077283403,1/7/1987,,1.4,
USGS,4.30E+14,430249077283403,1/23/1987,,1.4,
USGS,4.30E+14,430249077283403,2/4/1987,,1.4,
USGS,4.30E+14,430249077283403,2/17/1987,,1.7,
USGS,4.30E+14,430249077283403,3/4/1987,,1.6,
USGS,4.30E+14,430249077283403,3/18/1987,,1.7,
USGS,4.30E+14,430249077283403,4/1/1987,,1.6,
USGS,4.30E+14,430249077283403,4/15/1987,,1.4,
USGS,4.30E+14,430249077283403,4/28/1987,,1.5,
USGS,4.30E+14,430249077283403,5/12/1987,,1.3,
USGS,4.30E+14,430249077283403,5/25/1987,,1.3,
USGS,4.30E+14,430249077283403,6/8/1987,,1,
USGS,4.30E+14,430249077283403,6/23/1987,,1.1,
USGS,4.30E+14,430249077283403,7/7/1987,,1.4,
USGS,4.30E+14,430249077283403,7/22/1987,,0.97,
USGS,4.30E+14,430249077283403,8/18/1987,,1.6,
USGS,4.30E+14,430249077283403,9/1/1987,,1.1,
USGS,4.30E+14,430249077283403,9/14/1987,,1,
USGS,4.30E+14,430249077283403,10/12/1987,,1.1,
USGS,4.30E+14,430249077283403,10/26/1987,,1,
USGS,4.30E+14,430249077283403,11/9/1987,,1.1,
USGS,4.30E+14,430249077283403,11/23/1987,,1.4,
USGS,4.30E+14,430249077283403,12/7/1987,,1.4,
USGS,4.30E+14,430249077283403,12/21/1987,,0.97,
USGS,4.30E+14,430249077283403,1/5/1988,,1.4,
USGS,4.30E+14,430249077283403,1/19/1988,,1.3,
USGS,4.30E+14,430249077283403,2/1/1988,,1.3,
USGS,4.30E+14,430249077283403,2/19/1988,,1.2,
USGS,4.30E+14,430249077283403,2/29/1988,,1.1,
USGS,4.30E+14,430249077283403,3/14/1988,,1,
USGS,4.30E+14,430249077283403,3/28/1988,,1.2,
USGS,4.30E+14,430249077283403,4/10/1988,,1.4,
USGS,4.30E+14,430249077283403,4/24/1988,,1.2,
USGS,4.30E+14,430249077283403,5/8/1988,,1.3,
USGS,4.30E+14,430249077283403,5/22/1988,,1.2,
USGS,4.30E+14,430249077283403,6/5/1988,,1,
USGS,4.30E+14,430249077283403,6/19/1988,,1.2,
USGS,4.30E+14,430249077283403,7/17/1988,,1.4,
USGS,4.30E+14,430249077283403,8/3/1988,,1.5,
USGS,4.30E+14,430249077283403,8/14/1988,,1.5,
USGS,4.30E+14,430249077283403,8/29/1988,,1.16,
USGS,4.30E+14,430249077283403,9/11/1988,,1.12,
USGS,4.30E+14,430249077283403,9/25/1988,,1.16,
USGS,4.30E+14,430249077283403,10/10/1988,,0.98,
USGS,4.30E+14,430249077283403,10/23/1988,,1.23,
USGS,4.30E+14,430249077283403,11/7/1988,,1.04,
USGS,4.30E+14,430249077283403,12/1/1988,,1.74,
USGS,4.30E+14,430249077283403,12/20/1988,,0.76,
USGS,4.30E+14,430249077283403,1/5/1989,,1.6,
USGS,4.30E+14,430249077283403,1/17/1989,,1.3,
USGS,4.30E+14,430249077283403,1/30/1989,,1.4,
USGS,4.30E+14,430249077283403,2/13/1989,,1.3,
USGS,4.30E+14,430249077283403,2/27/1989,,1.3,
USGS,4.30E+14,430249077283403,3/13/1989,,1.4,
USGS,4.30E+14,430249077283403,3/27/1989,,1.3,
USGS,4.30E+14,430249077283403,4/9/1989,,1.3,
USGS,4.30E+14,430249077283403,4/23/1989,,0.99,
USGS,4.30E+14,430249077283403,5/7/1989,,1.4,
USGS,4.30E+14,430249077283403,5/21/1989,,1.2,
USGS,4.30E+14,430249077283403,6/4/1989,,0.82,
USGS,4.30E+14,430249077283403,6/18/1989,,1.1,
USGS,4.30E+14,430249077283403,7/2/1989,,1.1,
USGS,4.30E+14,430249077283403,7/16/1989,,1.2,
USGS,4.30E+14,430249077283403,7/30/1989,,1.1,
USGS,4.30E+14,430249077283403,8/13/1989,,0.57,
USGS,4.30E+14,430249077283403,8/27/1989,,0.66,
USGS,4.30E+14,430249077283403,9/10/1989,,1.1,
USGS,4.30E+14,430249077283403,9/24/1989,,1.3,
USGS,4.30E+14,430249077283403,10/9/1989,,1.3,
USGS,4.30E+14,430249077283403,10/22/1989,,1.4,
USGS,4.30E+14,430249077283403,11/6/1989,,1.2,
USGS,4.30E+14,430249077283403,11/20/1989,,1.4,
USGS,4.30E+14,430249077283403,12/4/1989,,1.2,
USGS,4.30E+14,430249077283403,12/21/1989,,1.3,
USGS,4.30E+14,430249077283403,1/2/1990,,1.4,
USGS,4.30E+14,430249077283403,1/16/1990,,1.4,
USGS,4.30E+14,430249077283403,1/29/1990,,1.3,
USGS,4.30E+14,430249077283403,2/12/1990,,1.2,
USGS,4.30E+14,430249077283403,2/26/1990,,1.3,
USGS,4.30E+14,430249077283403,3/12/1990,,1.3,
USGS,4.30E+14,430249077283403,3/26/1990,,1.3,
USGS,4.30E+14,430249077283403,4/8/1990,,1.2,
USGS,4.30E+14,430249077283403,4/22/1990,,1.3,
USGS,4.30E+14,430249077283403,5/6/1990,,1.3,
USGS,4.30E+14,430249077283403,5/20/1990,,1.1,
USGS,4.30E+14,430249077283403,6/3/1990,,1.2,
USGS,4.30E+14,430249077283403,7/1/1990,,1.7,
USGS,4.30E+14,430249077283403,7/15/1990,,1.1,
USGS,4.30E+14,430249077283403,7/29/1990,,1.5,
USGS,4.30E+14,430249077283403,8/12/1990,,1.6,
USGS,4.30E+14,430249077283403,8/26/1990,,1.2,
USGS,4.30E+14,430249077283403,9/9/1990,,1.4,
USGS,4.30E+14,430249077283403,9/23/1990,,1.6,
USGS,4.30E+14,430249077283403,10/8/1990,,1.1,
USGS,4.30E+14,430249077283403,10/21/1990,,1.5,
USGS,4.30E+14,430249077283403,11/19/1990,,1.5,
USGS,4.30E+14,430249077283403,12/3/1990,,1.1,
USGS,4.30E+14,430249077283403,12/17/1990,,1.4,
USGS,4.30E+14,430249077283403,1/2/1991,,1.1,
USGS,4.30E+14,430249077283403,1/14/1991,,0.99,
USGS,4.30E+14,430249077283403,1/28/1991,,1,
USGS,4.30E+14,430249077283403,2/11/1991,,1.2,
USGS,4.30E+14,430249077283403,2/25/1991,,3,
USGS,4.30E+14,430249077283403,3/11/1991,,1.4,
USGS,4.30E+14,430249077283403,3/25/1991,,1.5,
USGS,4.30E+14,430249077283403,4/7/1991,,1.4,
USGS,4.30E+14,430249077283403,4/21/1991,,1.5,
USGS,4.30E+14,430249077283403,5/5/1991,,3.4,
USGS,4.30E+14,430249077283403,5/19/1991,,1.7,
USGS,4.30E+14,430249077283403,6/2/1991,,1.8,
USGS,4.30E+14,430249077283403,6/16/1991,,1.5,
USGS,4.30E+14,430249077283403,6/30/1991,,1.7,
USGS,4.30E+14,430249077283403,7/14/1991,,2.2,
USGS,4.30E+14,430249077283403,7/28/1991,,1.1,
USGS,4.30E+14,430249077283403,8/11/1991,,1.1,
USGS,4.30E+14,430249077283403,8/25/1991,,1.3,
USGS,4.30E+14,430249077283403,9/8/1991,,1.3,
USGS,4.30E+14,430249077283403,9/22/1991,,1.2,
USGS,4.30E+14,430249077283403,10/6/1991,,1.2,
USGS,4.30E+14,430249077283403,10/20/1991,,1.5,
USGS,4.30E+14,430249077283403,11/4/1991,,N ,
USGS,4.30E+14,430249077283403,11/18/1991,,1.2,
USGS,4.30E+14,430249077283403,12/2/1991,,1.2,
USGS,4.30E+14,430249077283403,12/16/1991,,1.2,
USGS,4.30E+14,430249077283403,12/30/1991,,2.5,
USGS,4.30E+14,430249077283403,1/13/1992,,1.5,
USGS,4.30E+14,430249077283403,1/27/1992,,2.3,
USGS,4.30E+14,430249077283403,2/10/1992,,1.3,
USGS,4.30E+14,430249077283403,2/24/1992,,1.4,
USGS,4.30E+14,430249077283403,3/9/1992,,1.6,
USGS,4.30E+14,430249077283403,3/23/1992,,0.95,
USGS,4.30E+14,430249077283403,4/5/1992,,1.4,
USGS,4.30E+14,430249077283403,4/19/1992,,1.4,
USGS,4.30E+14,430249077283403,5/3/1992,,1.5,
USGS,4.30E+14,430249077283403,5/17/1992,,1.4,
USGS,4.30E+14,430249077283403,5/31/1992,,1.9,
USGS,4.30E+14,430249077283403,6/14/1992,,1.1,
USGS,4.30E+14,430249077283403,6/28/1992,,1.6,
USGS,4.30E+14,430249077283403,7/12/1992,,1.3,
USGS,4.30E+14,430249077283403,7/26/1992,,1.1,
USGS,4.30E+14,430249077283403,8/9/1992,,1.4,
USGS,4.30E+14,430249077283403,8/23/1992,,1.5,
USGS,4.30E+14,430249077283403,9/7/1992,,0.97,
USGS,4.30E+14,430249077283403,9/20/1992,,1.6,
USGS,4.30E+14,430249077283403,10/4/1992,,1,
USGS,4.30E+14,430249077283403,10/18/1992,,1.3,
USGS,4.30E+14,430249077283403,11/2/1992,,1.2,
USGS,4.30E+14,430249077283403,11/16/1992,,1.3,
USGS,4.30E+14,430249077283403,11/30/1992,,1.4,
USGS,4.30E+14,430249077283403,12/14/1992,,1.2,
USGS,4.30E+14,430249077283403,12/28/1992,,0.97,
USGS,4.30E+14,430249077283403,1/11/1993,,1.1,
USGS,4.30E+14,430249077283403,1/25/1993,,1,
USGS,4.30E+14,430249077283403,2/8/1993,,1.1,
USGS,4.30E+14,430249077283403,2/22/1993,,1.2,
USGS,4.30E+14,430249077283403,3/8/1993,,1.4,
USGS,4.30E+14,430249077283403,3/22/1993,,1.1,
USGS,4.30E+14,430249077283403,4/4/1993,,1,
USGS,4.30E+14,430249077283403,4/18/1993,,1.3,
USGS,4.30E+14,430249077283403,5/2/1993,,1.1,
USGS,4.30E+14,430249077283403,5/16/1993,,1.3,
USGS,4.30E+14,430249077283403,5/31/1993,,0.93,
USGS,4.30E+14,430249077283403,6/13/1993,,1.4,
USGS,4.30E+14,430249077283403,6/27/1993,,1.5,
USGS,4.30E+14,430249077283403,7/11/1993,,1.5,
USGS,4.30E+14,430249077283403,7/25/1993,,1.7,
USGS,4.30E+14,430249077283403,8/8/1993,,1.5,
USGS,4.30E+14,430249077283403,8/22/1993,,1.2,
USGS,4.30E+14,430249077283403,9/6/1993,,1.4,
USGS,4.30E+14,430249077283403,9/19/1993,,1.2,
USGS,4.30E+14,430249077283403,10/3/1993,,0.92,
USGS,4.30E+14,430249077283403,10/17/1993,,0.9,
USGS,4.30E+14,430249077283403,11/1/1993,,3.2,
USGS,4.30E+14,430249077283403,11/18/1993,,1.1,
USGS,4.30E+14,430249077283403,11/29/1993,,1.1,
USGS,4.30E+14,430328074461501,10/20/1994,11:30,,0.17
USGS,4.32E+14,431929075112100,1/13/1975,15:30,0.6,
USGS,4.33E+14,433429075594900,7/25/1973,8:30,,3
USGS,4.41E+14,441008073251400,7/11/1973,11:30,,0.1
USGS,4.41E+14,441245073360000,7/11/1973,12:50,,0.5
USGS,4.45E+14,445040074242000,7/31/1973,7:00,,2.6
USGS,4.05E+14,404523073444001,7/29/1999,9:00,,4.51
USGS,4.05E+14,404523073444001,8/23/2001,10:15,,4.44
USGS,4.05E+14,404523073444001,9/16/2003,11:00,,4.51
USGS,4.05E+14,404523073444001,6/3/2005,8:55,,4.53
USGS,4.05E+14,404523073444001,6/8/2009,10:00,,4.99
USGS,4.05E+14,404523073444001,6/9/2010,10:45,,5.04
USGS,4.05E+14,404523073444001,5/25/2011,11:30,,5.14
USGS,4.26E+14,425903076093101,10/19/2006,9:50,,1.03
USGS,4.26E+14,425903076093101,1/22/2007,10:25,,1.22
USGS,4.26E+14,425903076093101,5/15/2007,8:10,,1.3
USGS,4.26E+14,425903076093101,9/11/2007,8:45,,1.07
USGS,4.26E+14,425903076093101,11/20/2007,12:15,,0.96
USGS,4.26E+14,425903076093101,3/13/2008,11:55,,1.14
USGS,4.26E+14,425903076093101,3/13/2008,11:56,,1.15
USGS,4.26E+14,425903076093101,6/12/2008,12:05,,1.01
USGS,4.26E+14,425903076093101,9/11/2008,11:55,,0.95
USGS,4.23E+14,423321076145001,12/16/2003,11:00,,6.92
USGS,4.23E+14,423328076145601,12/17/2003,10:00,,2.85
USGS,4.26E+14,425614076103901,5/6/2004,10:15,,0.33
USGS,4.26E+14,425839076081801,5/17/2004,10:00,,0.058
USGS,4.26E+14,425822076081601,5/17/2004,12:00,,0.036
USGS,4.26E+14,425822076081601,10/19/2006,10:40,,0.3
USGS,4.26E+14,425822076081601,1/22/2007,9:40,,0.47
USGS,4.26E+14,425822076081601,5/15/2007,7:30,,0.35
USGS,4.26E+14,425822076081601,11/20/2007,11:40,,0.46
USGS,4.26E+14,425822076081601,3/13/2008,12:40,,0.58
USGS,4.26E+14,425822076081601,6/12/2008,12:45,,0.26
USGS,4.05E+14,405425073521101,2/8/2006,9:45,,0.23
USGS,4.05E+14,405425073521101,10/13/2015,15:00,,0.073
USGS,4.05E+14,405426073521101,2/6/2006,11:45,,0.28
USGS,4.26E+14,425721076192701,10/19/2006,8:50,,2.92
USGS,4.30E+14,430036076202001,10/19/2006,8:25,,0.33
USGS,4.30E+14,430036076202001,1/22/2007,14:15,,0.58
USGS,4.30E+14,430036076202001,5/15/2007,12:45,,0.38
USGS,4.30E+14,430036076202001,9/11/2007,9:40,,0.28
USGS,4.30E+14,430036076202001,9/11/2007,9:50,,0.35
USGS,4.30E+14,430036076202001,11/20/2007,11:55,,0.3
USGS,4.30E+14,430036076202001,3/13/2008,11:00,,0.52
USGS,4.30E+14,430036076202001,6/12/2008,11:10,,0.28
USGS,4.30E+14,430036076202001,9/11/2008,12:40,,0.41
USGS,4.30E+14,430022076200901,10/19/2006,7:25,,0.74
USGS,4.30E+14,430022076200901,1/22/2007,14:50,,0.9
USGS,4.30E+14,430022076200901,5/15/2007,12:05,,0.87
USGS,4.30E+14,430022076200901,9/11/2007,9:15,,0.62
USGS,4.30E+14,430022076200901,11/20/2007,12:50,,0.49
USGS,4.30E+14,430022076200901,3/13/2008,10:45,,0.88
USGS,4.30E+14,430022076200901,6/12/2008,10:35,,0.81
USGS,4.30E+14,430022076200901,9/11/2008,12:15,,0.64
USGS,4.36E+14,435919074203201,10/23/2007,8:30,,0.04
USGS,4.36E+14,435919074203201,5/20/2008,9:55,,0.12
USGS,4.36E+14,435919074203201,7/22/2008,8:55,,0.05
USGS,4.36E+14,435918074204801,10/23/2007,15:00,,0.26
USGS,4.36E+14,435914074204001,10/23/2007,11:10,,0.06
USGS,4.36E+14,435914074204001,5/20/2008,9:25,,0.09
USGS,4.36E+14,435914074204001,7/22/2008,13:50,,0.04
USGS,4.36E+14,435914074205501,5/20/2008,15:15,,0.02
USGS,4.36E+14,435914074205501,7/22/2008,13:20,,0.04
USGS,4.15E+14,414528074210201,7/1/2009,13:00,,0.02
USGS,4.15E+14,414543074205502,6/23/2009,14:00,,0.16
USGS,4.15E+14,414543074205502,3/31/2010,16:00,,0.48
USGS,4.15E+14,414516074204601,9/14/2009,17:30,,0.03
USGS,4.15E+14,414517074203801,9/15/2009,12:00,,0.05
USGS,4.15E+14,414518074203401,9/15/2009,14:00,,0.04
USGS,4.31E+14,430933078243001,12/2/2009,13:00,,0.16
USGS,4.31E+14,430938078243001,12/2/2009,13:10,,1.42
USGS,4.31E+14,430733078224601,12/2/2009,9:05,,0.09
USGS,4.31E+14,430733078224601,5/10/2010,7:40,,0.07
USGS,4.31E+14,430733078224401,12/2/2009,9:10,,0.04
USGS,4.31E+14,430733078224401,5/10/2010,7:45,,0.04
USGS,4.31E+14,430732078224001,12/2/2009,9:15,,0.04
USGS,4.31E+14,430732078224001,5/10/2010,7:55,,0.04
USGS,4.31E+14,430732078224101,12/2/2009,9:20,,0.04
USGS,4.31E+14,430732078224101,5/10/2010,8:00,,0.04
USGS,4.15E+14,414534074205402,3/31/2010,12:00,,0.35
USGS,4.33E+14,433411076032501,11/5/2013,12:30,,1.13
USGS,4.26E+14,425908075504301,2/24/2021,13:00,,0.921
USGS,4.26E+14,425908075504301,3/25/2021,11:00,,0.743
USGS,4.26E+14,425908075504301,4/28/2021,12:15,,0.89
USGS,4.26E+14,425908075504301,5/6/2021,10:15,,0.661
USGS,4.26E+14,425908075504301,5/27/2021,6:45,,0.959
